tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_1314,Cubic3 Node 1314,India & Middle East,Edge Node,2025-01-15,173.1,142.8,30.3,82.5,Active,2024-09-18,2025-04-18,10.2,True,2026-11-01
TWR_1315,Cubic3 Node 1315,Latin America,Edge Node,2025-01-15,160.5,113.6,46.9,70.8,Active,2024-11-22,2025-03-07,10.0,False,2026-09-05
TWR_1316,Cubic3 Node 1316,Latin America,4G,2025-01-15,134.2,99.0,35.2,73.8,Degraded,2024-09-11,2025-03-18,22.9,True,2026-03-06
TWR_1317,Cubic3 Node 1317,North America,5G,2025-01-15,178.6,115.8,62.8,64.8,Active,2024-09-14,2025-03-31,12.3,False,2026-06-12
TWR_1318,Cubic3 Node 1318,North America,Edge Node,2025-01-15,184.7,138.0,46.7,74.7,Degraded,2024-10-02,2025-08-02,25.5,True,2025-10-13
TWR_1319,Cubic3 Node 1319,North America,5G,2025-01-15,206.7,110.7,96.0,53.6,Active,2024-09-30,2025-04-03,15.0,False,2026-03-21
TWR_1320,Cubic3 Node 1320,Oceania,Edge Node,2025-01-15,177.5,99.4,78.1,56.0,Active,2024-10-23,2025-07-14,9.6,False,2026-11-17
TWR_1321,Cubic3 Node 1321,Latin America,Edge Node,2025-01-15,109.2,77.4,31.8,70.9,Active,2024-07-22,2025-04-28,23.9,True,2026-01-07
TWR_1322,Cubic3 Node 1322,Latin America,4G,2025-01-15,212.1,145.0,67.1,68.4,Active,2024-10-06,2025-06-23,17.0,False,2025-12-15
TWR_1323,Cubic3 Node 1323,Latin America,Edge Node,2025-01-15,206.1,146.7,59.4,71.2,Active,2024-08-07,2025-03-12,16.5,False,2026-09-08
TWR_1324,Cubic3 Node 1324,North America,5G,2025-01-15,91.8,74.3,17.5,80.9,Active,2024-09-06,2025-04-16,25.5,True,2025-10-22
TWR_1325,Cubic3 Node 1325,Asia-Pacific,5G,2025-01-15,113.1,65.3,47.8,57.7,Degraded,2024-09-06,2025-07-23,11.7,False,2025-12-11
TWR_1326,Cubic3 Node 1326,Asia-Pacific,Edge Node,2025-01-15,149.6,66.6,83.0,44.5,Active,2024-09-03,2025-07-31,12.3,False,2025-09-19
TWR_1327,Cubic3 Node 1327,Latin America,5G,2025-01-15,108.1,79.3,28.8,73.4,Degraded,2024-10-17,2025-06-21,24.4,True,2026-10-28
TWR_1328,Cubic3 Node 1328,Europe & MENA,5G,2025-01-15,98.1,67.4,30.7,68.7,Active,2024-08-21,2025-03-24,21.9,True,2026-05-18
TWR_1329,Cubic3 Node 1329,India & Middle East,5G,2025-01-15,153.1,82.9,70.2,54.1,Active,2024-10-17,2025-03-11,9.6,False,2026-08-01
TWR_1330,Cubic3 Node 1330,North America,4G,2025-01-15,143.1,80.6,62.5,56.3,Active,2024-08-19,2025-03-13,16.9,False,2025-09-28
TWR_1331,Cubic3 Node 1331,Europe & MENA,5G,2025-01-15,118.0,92.7,25.3,78.6,Active,2024-10-20,2025-06-19,10.7,True,2026-09-21
TWR_1332,Cubic3 Node 1332,India & Middle East,5G,2025-01-15,101.5,58.7,42.8,57.8,Active,2024-08-21,2025-07-05,11.8,False,2026-12-20
TWR_1333,Cubic3 Node 1333,Oceania,4G,2025-01-15,163.5,121.3,42.2,74.2,Degraded,2024-09-10,2025-07-13,22.3,True,2026-09-13
TWR_1334,Cubic3 Node 1334,Europe & MENA,5G,2025-01-15,151.1,98.0,53.1,64.9,Degraded,2024-08-08,2025-08-07,17.7,False,2026-04-03
TWR_1335,Cubic3 Node 1335,Europe & MENA,Edge Node,2025-01-15,111.9,80.4,31.5,71.8,Degraded,2024-11-02,2025-07-25,23.5,True,2026-04-26
TWR_1336,Cubic3 Node 1336,Asia-Pacific,5G,2025-01-15,203.8,144.5,59.3,70.9,Degraded,2024-11-06,2025-06-24,17.1,False,2025-11-07
TWR_1337,Cubic3 Node 1337,Asia-Pacific,5G,2025-01-15,93.5,80.9,12.6,86.5,Active,2024-11-16,2025-07-03,11.5,True,2026-08-15
TWR_1338,Cubic3 Node 1338,Oceania,5G,2025-01-15,187.4,135.4,52.0,72.3,Degraded,2024-11-05,2025-04-05,15.1,False,2026-12-18
TWR_1339,Cubic3 Node 1339,Latin America,5G,2025-01-15,111.0,68.1,42.9,61.4,Active,2024-11-14,2025-05-11,9.7,False,2026-07-02
TWR_1340,Cubic3 Node 1340,Europe & MENA,Edge Node,2025-01-15,212.6,137.6,75.0,64.7,Active,2024-08-16,2025-07-02,19.2,False,2025-11-24
TWR_1341,Cubic3 Node 1341,India & Middle East,Edge Node,2025-01-15,202.0,173.2,28.8,85.7,Degraded,2024-10-02,2025-03-21,20.4,True,2026-12-24
TWR_1342,Cubic3 Node 1342,Asia-Pacific,Edge Node,2025-01-15,104.7,89.3,15.4,85.3,Active,2024-09-25,2025-05-17,23.0,True,2026-09-20
TWR_1343,Cubic3 Node 1343,Europe & MENA,5G,2025-01-15,182.2,152.1,30.1,83.5,Active,2024-07-26,2025-05-11,14.4,True,2026-09-16
TWR_1344,Cubic3 Node 1344,India & Middle East,Edge Node,2025-01-15,169.9,71.7,98.2,42.2,Active,2024-11-17,2025-08-07,17.8,False,2025-12-24
TWR_1345,Cubic3 Node 1345,Asia-Pacific,5G,2025-01-15,137.7,73.6,64.1,53.4,Degraded,2024-11-28,2025-05-09,12.2,False,2026-04-06
TWR_1346,Cubic3 Node 1346,Asia-Pacific,5G,2025-01-15,90.2,78.0,12.2,86.5,Active,2024-08-16,2025-04-05,9.1,True,2026-04-18
TWR_1347,Cubic3 Node 1347,North America,5G,2025-01-15,202.6,159.6,43.0,78.8,Degraded,2024-09-02,2025-07-07,16.9,True,2026-03-25
TWR_1348,Cubic3 Node 1348,Latin America,5G,2025-01-15,154.2,132.6,21.6,86.0,Active,2024-09-11,2025-03-30,8.4,True,2026-06-18
TWR_1349,Cubic3 Node 1349,India & Middle East,4G,2025-01-15,134.2,67.1,67.1,50.0,Degraded,2024-09-01,2025-06-05,18.4,False,2026-12-21
TWR_1350,Cubic3 Node 1350,India & Middle East,5G,2025-01-15,212.4,186.1,26.3,87.6,Active,2024-11-17,2025-03-29,25.1,True,2026-06-28
TWR_1351,Cubic3 Node 1351,Asia-Pacific,5G,2025-01-15,130.3,85.0,45.3,65.2,Active,2024-11-22,2025-08-08,15.2,False,2026-05-29
TWR_1352,Cubic3 Node 1352,India & Middle East,5G,2025-01-15,89.4,54.0,35.4,60.4,Active,2024-08-15,2025-06-16,14.4,False,2025-09-20
TWR_1353,Cubic3 Node 1353,Latin America,5G,2025-01-15,104.3,69.2,35.1,66.3,Degraded,2024-09-24,2025-05-27,12.2,False,2026-04-25
TWR_1354,Cubic3 Node 1354,North America,5G,2025-01-15,103.1,71.7,31.4,69.5,Active,2024-09-23,2025-05-08,9.5,False,2026-04-23
TWR_1355,Cubic3 Node 1355,India & Middle East,5G,2025-01-15,203.0,134.9,68.1,66.5,Active,2024-09-18,2025-05-08,23.4,True,2026-04-10
TWR_1356,Cubic3 Node 1356,Oceania,Edge Node,2025-01-15,118.3,56.8,61.5,48.0,Active,2024-09-18,2025-04-23,25.6,True,2026-09-19
TWR_1357,Cubic3 Node 1357,Latin America,5G,2025-01-15,177.1,155.2,21.9,87.6,Active,2024-09-22,2025-03-09,13.5,True,2026-12-18
TWR_1358,Cubic3 Node 1358,Latin America,Edge Node,2025-01-15,193.5,150.0,43.5,77.5,Degraded,2024-10-25,2025-05-11,9.5,False,2025-11-28
TWR_1359,Cubic3 Node 1359,India & Middle East,4G,2025-01-15,84.8,69.0,15.8,81.4,Active,2024-09-06,2025-04-11,19.6,True,2026-11-21
TWR_1360,Cubic3 Node 1360,Asia-Pacific,5G,2025-01-15,149.5,92.1,57.4,61.6,Active,2024-10-24,2025-06-19,12.7,False,2026-04-25
TWR_1361,Cubic3 Node 1361,Oceania,Edge Node,2025-01-15,217.1,111.6,105.5,51.4,Degraded,2024-10-16,2025-04-08,15.9,False,2025-10-23
TWR_1362,Cubic3 Node 1362,Europe & MENA,5G,2025-01-15,137.3,69.5,67.8,50.6,Active,2024-09-21,2025-07-17,13.6,False,2025-11-16
TWR_1363,Cubic3 Node 1363,Europe & MENA,5G,2025-01-15,161.2,106.7,54.5,66.2,Degraded,2024-09-23,2025-04-08,20.0,False,2026-07-25
TWR_1364,Cubic3 Node 1364,Latin America,5G,2025-01-15,203.5,92.3,111.2,45.4,Degraded,2024-11-03,2025-04-13,20.9,True,2026-09-25
TWR_1365,Cubic3 Node 1365,Oceania,4G,2025-01-15,129.3,69.1,60.2,53.4,Degraded,2024-08-17,2025-07-03,21.9,True,2026-05-28
TWR_1366,Cubic3 Node 1366,Latin America,4G,2025-01-15,91.9,80.3,11.6,87.4,Active,2024-10-10,2025-03-06,18.1,True,2026-05-11
TWR_1367,Cubic3 Node 1367,Oceania,4G,2025-01-15,141.7,65.9,75.8,46.5,Degraded,2024-11-26,2025-07-10,9.9,False,2026-02-18
TWR_1368,Cubic3 Node 1368,India & Middle East,4G,2025-01-15,161.4,132.0,29.4,81.8,Active,2024-11-02,2025-03-15,13.8,True,2025-09-28
TWR_1369,Cubic3 Node 1369,North America,5G,2025-01-15,183.0,160.1,22.9,87.5,Active,2024-07-23,2025-08-09,24.8,True,2026-08-15
TWR_1370,Cubic3 Node 1370,North America,5G,2025-01-15,116.9,99.4,17.5,85.0,Degraded,2024-10-26,2025-05-04,10.1,True,2026-02-24
TWR_1371,Cubic3 Node 1371,North America,4G,2025-01-15,138.7,84.7,54.0,61.1,Active,2024-11-27,2025-07-13,23.2,True,2026-02-10
TWR_1372,Cubic3 Node 1372,North America,5G,2025-01-15,126.2,84.2,42.0,66.7,Active,2024-10-15,2025-04-15,14.2,False,2026-07-13
TWR_1373,Cubic3 Node 1373,Oceania,4G,2025-01-15,80.8,44.3,36.5,54.8,Degraded,2024-10-10,2025-06-26,25.6,True,2026-08-19
TWR_1374,Cubic3 Node 1374,India & Middle East,4G,2025-01-15,199.2,156.7,42.5,78.7,Degraded,2024-09-30,2025-04-28,11.1,True,2026-09-25
TWR_1375,Cubic3 Node 1375,North America,5G,2025-01-15,126.4,57.9,68.5,45.8,Active,2024-10-16,2025-07-31,16.0,False,2026-01-10
TWR_1376,Cubic3 Node 1376,North America,Edge Node,2025-01-15,82.6,53.2,29.4,64.4,Active,2024-11-15,2025-06-18,13.3,False,2025-11-01
TWR_1377,Cubic3 Node 1377,Oceania,5G,2025-01-15,147.0,80.6,66.4,54.8,Active,2024-11-05,2025-05-18,24.8,True,2026-03-25
TWR_1378,Cubic3 Node 1378,North America,5G,2025-01-15,110.8,93.9,16.9,84.7,Degraded,2024-11-03,2025-05-16,14.9,True,2026-03-02
TWR_1379,Cubic3 Node 1379,Asia-Pacific,5G,2025-01-15,115.9,96.8,19.1,83.5,Degraded,2024-11-06,2025-05-30,21.8,True,2025-11-28
TWR_1380,Cubic3 Node 1380,North America,4G,2025-01-15,189.8,151.6,38.2,79.9,Degraded,2024-07-24,2025-07-20,25.1,True,2026-09-06
TWR_1381,Cubic3 Node 1381,India & Middle East,5G,2025-01-15,184.0,102.7,81.3,55.8,Degraded,2024-08-08,2025-08-03,10.0,False,2025-10-29
TWR_1382,Cubic3 Node 1382,Oceania,4G,2025-01-15,187.5,110.5,77.0,58.9,Active,2024-08-03,2025-08-13,22.0,True,2025-10-17
TWR_1383,Cubic3 Node 1383,Oceania,4G,2025-01-15,194.5,147.1,47.4,75.6,Active,2024-12-07,2025-04-03,16.5,False,2026-01-29
TWR_1384,Cubic3 Node 1384,Oceania,4G,2025-01-15,117.6,68.4,49.2,58.2,Active,2024-11-19,2025-03-21,10.5,False,2025-10-21
TWR_1385,Cubic3 Node 1385,Europe & MENA,Edge Node,2025-01-15,190.7,91.1,99.6,47.8,Active,2024-11-06,2025-04-12,16.9,False,2025-09-16
TWR_1386,Cubic3 Node 1386,Latin America,4G,2025-01-15,153.4,133.3,20.1,86.9,Active,2024-09-16,2025-05-29,10.3,True,2026-09-17
TWR_1387,Cubic3 Node 1387,India & Middle East,5G,2025-01-15,194.9,170.9,24.0,87.7,Active,2024-10-04,2025-04-11,22.7,True,2025-11-28
TWR_1388,Cubic3 Node 1388,Europe & MENA,5G,2025-01-15,206.8,176.9,29.9,85.5,Active,2024-09-28,2025-04-21,15.5,True,2025-10-05
TWR_1389,Cubic3 Node 1389,North America,4G,2025-01-15,170.6,110.8,59.8,64.9,Degraded,2024-08-15,2025-07-05,8.1,False,2026-07-14
TWR_1390,Cubic3 Node 1390,North America,4G,2025-01-15,171.8,108.4,63.4,63.1,Active,2024-09-28,2025-07-23,13.3,False,2026-04-18
TWR_1391,Cubic3 Node 1391,Europe & MENA,Edge Node,2025-01-15,169.1,95.1,74.0,56.2,Degraded,2024-11-16,2025-05-28,22.7,True,2026-05-31
TWR_1392,Cubic3 Node 1392,Latin America,4G,2025-01-15,159.8,95.4,64.4,59.7,Degraded,2024-12-06,2025-06-29,17.8,False,2026-01-17
TWR_1393,Cubic3 Node 1393,Latin America,4G,2025-01-15,85.4,61.5,23.9,72.0,Active,2024-11-17,2025-06-04,23.2,True,2026-06-19
TWR_1394,Cubic3 Node 1394,Asia-Pacific,5G,2025-01-15,199.7,135.2,64.5,67.7,Degraded,2024-09-29,2025-07-23,16.8,False,2025-11-05
TWR_1395,Cubic3 Node 1395,Latin America,4G,2025-01-15,136.5,65.5,71.0,48.0,Active,2024-07-24,2025-08-01,23.2,True,2025-09-25
TWR_1396,Cubic3 Node 1396,Europe & MENA,5G,2025-01-15,95.9,82.2,13.7,85.7,Active,2024-12-02,2025-05-26,21.4,True,2026-01-26
TWR_1397,Cubic3 Node 1397,India & Middle East,4G,2025-01-15,117.2,88.1,29.1,75.2,Active,2024-08-16,2025-04-09,19.3,False,2026-07-08
TWR_1398,Cubic3 Node 1398,North America,5G,2025-01-15,128.2,106.1,22.1,82.8,Active,2024-10-15,2025-07-14,25.1,True,2026-07-13
TWR_1399,Cubic3 Node 1399,Asia-Pacific,Edge Node,2025-01-15,104.9,52.5,52.4,50.0,Active,2024-08-15,2025-06-21,12.4,False,2026-09-02
TWR_1400,Cubic3 Node 1400,Europe & MENA,Edge Node,2025-01-15,94.6,50.2,44.4,53.1,Active,2024-08-17,2025-07-23,13.9,False,2026-08-09
TWR_1401,Cubic3 Node 1401,Asia-Pacific,4G,2025-01-15,147.8,113.8,34.0,77.0,Active,2024-07-25,2025-05-23,18.7,False,2026-07-26
TWR_1402,Cubic3 Node 1402,Oceania,5G,2025-01-15,167.2,72.6,94.6,43.4,Active,2024-11-05,2025-05-06,12.5,False,2026-07-21
TWR_1403,Cubic3 Node 1403,Europe & MENA,4G,2025-01-15,114.2,71.5,42.7,62.6,Degraded,2024-09-21,2025-05-22,23.1,True,2026-02-04
TWR_1404,Cubic3 Node 1404,Oceania,5G,2025-01-15,98.3,78.9,19.4,80.3,Active,2024-08-21,2025-03-24,10.3,True,2026-08-21
TWR_1405,Cubic3 Node 1405,Latin America,4G,2025-01-15,92.1,66.8,25.3,72.5,Active,2024-10-06,2025-08-13,16.0,False,2026-04-01
TWR_1406,Cubic3 Node 1406,Latin America,Edge Node,2025-01-15,156.3,93.8,62.5,60.0,Degraded,2024-07-29,2025-07-08,11.5,False,2025-09-30
TWR_1407,Cubic3 Node 1407,Asia-Pacific,Edge Node,2025-01-15,144.0,69.9,74.1,48.5,Active,2024-07-21,2025-08-09,19.6,False,2026-08-04
TWR_1408,Cubic3 Node 1408,North America,Edge Node,2025-01-15,115.1,72.3,42.8,62.8,Active,2024-11-04,2025-04-01,8.4,False,2026-05-28
TWR_1409,Cubic3 Node 1409,India & Middle East,4G,2025-01-15,134.0,72.0,62.0,53.7,Active,2024-11-13,2025-05-29,16.4,False,2026-03-26
TWR_1410,Cubic3 Node 1410,Europe & MENA,Edge Node,2025-01-15,150.3,117.4,32.9,78.1,Degraded,2024-09-27,2025-04-20,10.7,True,2025-10-10
TWR_1411,Cubic3 Node 1411,Latin America,Edge Node,2025-01-15,193.7,110.4,83.3,57.0,Active,2024-12-01,2025-03-11,10.4,False,2026-01-28
TWR_1412,Cubic3 Node 1412,Latin America,5G,2025-01-15,125.3,54.1,71.2,43.2,Degraded,2024-09-27,2025-07-02,9.7,False,2025-09-22
TWR_1413,Cubic3 Node 1413,India & Middle East,Edge Node,2025-01-15,151.0,82.0,69.0,54.3,Active,2024-10-09,2025-04-14,12.5,False,2026-08-24
TWR_1414,Cubic3 Node 1414,Europe & MENA,5G,2025-01-15,165.6,111.0,54.6,67.0,Degraded,2024-09-18,2025-04-14,13.6,False,2025-09-16
TWR_1415,Cubic3 Node 1415,North America,5G,2025-01-15,142.6,87.5,55.1,61.4,Active,2024-08-16,2025-03-22,8.8,False,2026-10-07
TWR_1416,Cubic3 Node 1416,Europe & MENA,5G,2025-01-15,207.7,146.2,61.5,70.4,Active,2024-07-22,2025-03-01,25.6,True,2026-10-31
TWR_1417,Cubic3 Node 1417,North America,Edge Node,2025-01-15,89.1,41.2,47.9,46.2,Active,2024-10-12,2025-07-15,20.7,True,2026-10-15
TWR_1418,Cubic3 Node 1418,India & Middle East,4G,2025-01-15,129.6,113.8,15.8,87.8,Degraded,2024-11-05,2025-07-31,12.2,True,2027-01-01
TWR_1419,Cubic3 Node 1419,India & Middle East,5G,2025-01-15,150.5,131.6,18.9,87.4,Degraded,2024-11-23,2025-03-26,17.3,True,2026-11-04
TWR_1420,Cubic3 Node 1420,Europe & MENA,5G,2025-01-15,99.1,60.2,38.9,60.7,Degraded,2024-08-13,2025-05-09,19.5,False,2026-05-29
TWR_1421,Cubic3 Node 1421,Oceania,Edge Node,2025-01-15,109.5,61.2,48.3,55.9,Degraded,2024-08-22,2025-04-25,11.9,False,2026-12-19
TWR_1422,Cubic3 Node 1422,Oceania,Edge Node,2025-01-15,182.2,137.7,44.5,75.6,Active,2024-11-18,2025-05-24,19.0,False,2026-01-08
TWR_1423,Cubic3 Node 1423,India & Middle East,5G,2025-01-15,181.4,144.2,37.2,79.5,Active,2024-08-27,2025-07-06,20.6,True,2026-03-19
TWR_1424,Cubic3 Node 1424,Asia-Pacific,4G,2025-01-15,186.0,136.5,49.5,73.4,Active,2024-10-04,2025-05-27,21.6,True,2026-03-25
TWR_1425,Cubic3 Node 1425,India & Middle East,Edge Node,2025-01-15,182.0,137.8,44.2,75.7,Active,2024-08-23,2025-05-08,14.1,False,2026-07-18
TWR_1426,Cubic3 Node 1426,Asia-Pacific,Edge Node,2025-01-15,218.5,168.2,50.3,77.0,Active,2024-10-20,2025-08-08,20.1,True,2026-07-24
TWR_1427,Cubic3 Node 1427,Asia-Pacific,4G,2025-01-15,110.8,50.5,60.3,45.6,Active,2024-07-29,2025-08-05,18.0,False,2026-10-05
TWR_1428,Cubic3 Node 1428,Oceania,4G,2025-01-15,143.9,112.3,31.6,78.0,Degraded,2024-10-22,2025-03-21,10.2,False,2025-09-30
TWR_1429,Cubic3 Node 1429,Latin America,4G,2025-01-15,211.3,172.9,38.4,81.8,Active,2024-08-17,2025-07-12,13.0,True,2026-11-07
TWR_1430,Cubic3 Node 1430,Oceania,5G,2025-01-15,192.1,115.3,76.8,60.0,Degraded,2024-11-10,2025-07-06,9.2,False,2025-10-17
TWR_1431,Cubic3 Node 1431,Oceania,Edge Node,2025-01-15,118.4,76.0,42.4,64.2,Degraded,2024-09-12,2025-06-20,9.2,False,2026-05-09
TWR_1432,Cubic3 Node 1432,North America,5G,2025-01-15,159.9,136.8,23.1,85.6,Active,2024-11-05,2025-08-12,18.0,True,2026-02-28
TWR_1433,Cubic3 Node 1433,India & Middle East,5G,2025-01-15,170.3,148.1,22.2,87.0,Degraded,2024-10-03,2025-03-02,8.1,True,2026-01-21
TWR_1434,Cubic3 Node 1434,North America,5G,2025-01-15,172.6,95.4,77.2,55.3,Degraded,2024-11-24,2025-05-25,19.1,False,2026-09-30
TWR_1435,Cubic3 Node 1435,Latin America,Edge Node,2025-01-15,105.6,78.0,27.6,73.9,Active,2024-08-26,2025-06-30,8.4,False,2025-10-25
TWR_1436,Cubic3 Node 1436,Asia-Pacific,5G,2025-01-15,217.2,173.1,44.1,79.7,Degraded,2024-07-22,2025-06-21,11.2,True,2026-04-02
TWR_1437,Cubic3 Node 1437,India & Middle East,5G,2025-01-15,213.2,112.0,101.2,52.5,Active,2024-09-15,2025-06-11,13.3,False,2026-04-20
TWR_1438,Cubic3 Node 1438,Asia-Pacific,4G,2025-01-15,205.3,164.9,40.4,80.3,Degraded,2024-11-16,2025-04-15,12.4,True,2025-10-19
TWR_1439,Cubic3 Node 1439,Latin America,4G,2025-01-15,125.1,89.8,35.3,71.8,Active,2024-09-25,2025-06-27,9.7,False,2026-06-28
TWR_1440,Cubic3 Node 1440,Latin America,5G,2025-01-15,171.1,79.3,91.8,46.3,Degraded,2024-11-19,2025-06-23,14.8,False,2026-12-16
TWR_1441,Cubic3 Node 1441,North America,5G,2025-01-15,216.3,118.0,98.3,54.6,Active,2024-09-12,2025-03-07,19.8,False,2026-02-11
TWR_1442,Cubic3 Node 1442,India & Middle East,5G,2025-01-15,150.8,80.6,70.2,53.4,Degraded,2024-09-30,2025-06-03,25.7,True,2026-11-02
TWR_1443,Cubic3 Node 1443,Europe & MENA,5G,2025-01-15,182.3,98.1,84.2,53.8,Active,2024-11-06,2025-06-30,8.2,False,2026-01-26
TWR_1444,Cubic3 Node 1444,Asia-Pacific,5G,2025-01-15,126.0,90.3,35.7,71.7,Active,2024-09-10,2025-06-07,25.5,True,2026-09-28
TWR_1445,Cubic3 Node 1445,Europe & MENA,5G,2025-01-15,156.8,122.5,34.3,78.1,Degraded,2024-11-27,2025-06-17,25.4,True,2026-01-03
TWR_1446,Cubic3 Node 1446,Asia-Pacific,Edge Node,2025-01-15,128.6,79.9,48.7,62.1,Active,2024-10-02,2025-04-25,20.6,True,2025-10-22
TWR_1447,Cubic3 Node 1447,Latin America,5G,2025-01-15,178.3,91.6,86.7,51.4,Active,2024-08-21,2025-03-20,8.4,False,2026-09-26
TWR_1448,Cubic3 Node 1448,Oceania,Edge Node,2025-01-15,145.0,75.7,69.3,52.2,Degraded,2024-11-05,2025-08-08,10.1,False,2026-05-17
TWR_1449,Cubic3 Node 1449,India & Middle East,5G,2025-01-15,193.8,165.4,28.4,85.3,Active,2024-10-27,2025-03-08,13.4,True,2026-08-26
TWR_1450,Cubic3 Node 1450,Europe & MENA,5G,2025-01-15,100.0,82.6,17.4,82.6,Active,2024-11-19,2025-06-28,24.2,True,2025-10-15
TWR_1451,Cubic3 Node 1451,Asia-Pacific,5G,2025-01-15,218.1,145.7,72.4,66.8,Active,2024-10-28,2025-03-06,17.8,False,2026-03-02
TWR_1452,Cubic3 Node 1452,North America,4G,2025-01-15,176.6,91.8,84.8,52.0,Active,2024-11-30,2025-07-28,12.1,False,2026-04-06
TWR_1453,Cubic3 Node 1453,Asia-Pacific,5G,2025-01-15,186.0,129.1,56.9,69.4,Active,2024-12-13,2025-07-22,25.4,True,2025-11-15
TWR_1454,Cubic3 Node 1454,India & Middle East,5G,2025-01-15,187.1,146.7,40.4,78.4,Degraded,2024-09-21,2025-08-07,13.7,True,2026-12-09
TWR_1455,Cubic3 Node 1455,Oceania,4G,2025-01-15,156.7,129.8,26.9,82.8,Degraded,2024-11-10,2025-05-06,22.5,True,2026-09-30
TWR_1456,Cubic3 Node 1456,Asia-Pacific,5G,2025-01-15,111.7,80.1,31.6,71.7,Active,2024-10-31,2025-04-25,21.6,True,2026-10-27
TWR_1457,Cubic3 Node 1457,North America,Edge Node,2025-01-15,128.8,102.7,26.1,79.7,Degraded,2024-11-10,2025-03-31,15.7,True,2026-11-05
TWR_1458,Cubic3 Node 1458,Oceania,4G,2025-01-15,130.6,74.8,55.8,57.3,Active,2024-11-15,2025-03-13,14.9,False,2025-11-29
TWR_1459,Cubic3 Node 1459,India & Middle East,4G,2025-01-15,181.1,94.0,87.1,51.9,Active,2024-09-03,2025-06-11,19.5,False,2026-03-17
TWR_1460,Cubic3 Node 1460,Asia-Pacific,5G,2025-01-15,94.0,71.5,22.5,76.1,Active,2024-11-11,2025-08-05,22.6,True,2025-11-27
TWR_1461,Cubic3 Node 1461,Oceania,5G,2025-01-15,211.8,144.3,67.5,68.1,Active,2024-11-30,2025-05-20,17.9,False,2026-01-23
TWR_1462,Cubic3 Node 1462,Asia-Pacific,4G,2025-01-15,194.9,143.1,51.8,73.4,Active,2024-07-30,2025-05-22,19.0,False,2026-02-27
TWR_1463,Cubic3 Node 1463,Europe & MENA,Edge Node,2025-01-15,178.1,139.9,38.2,78.6,Active,2024-07-23,2025-04-06,13.8,True,2026-01-28
TWR_1464,Cubic3 Node 1464,Latin America,5G,2025-01-15,94.2,71.2,23.0,75.6,Degraded,2024-07-28,2025-06-20,13.4,False,2026-08-08
TWR_1465,Cubic3 Node 1465,Latin America,Edge Node,2025-01-15,102.9,89.6,13.3,87.1,Active,2024-11-29,2025-04-13,18.7,True,2026-08-09
TWR_1466,Cubic3 Node 1466,India & Middle East,5G,2025-01-15,83.3,66.2,17.1,79.5,Active,2024-11-12,2025-07-14,21.8,True,2026-08-25
TWR_1467,Cubic3 Node 1467,North America,4G,2025-01-15,155.8,97.7,58.1,62.7,Active,2024-09-18,2025-04-25,25.3,True,2026-09-25
TWR_1468,Cubic3 Node 1468,North America,Edge Node,2025-01-15,179.7,76.0,103.7,42.3,Active,2024-11-15,2025-03-26,19.1,False,2026-02-13
TWR_1469,Cubic3 Node 1469,Latin America,Edge Node,2025-01-15,179.6,144.7,34.9,80.6,Active,2024-08-12,2025-03-02,9.8,True,2026-10-03
TWR_1470,Cubic3 Node 1470,Asia-Pacific,4G,2025-01-15,147.6,73.1,74.5,49.5,Active,2024-10-15,2025-07-13,14.4,False,2026-03-19
TWR_1471,Cubic3 Node 1471,India & Middle East,5G,2025-01-15,190.9,153.7,37.2,80.5,Degraded,2024-10-11,2025-05-17,10.4,True,2026-01-15
TWR_1472,Cubic3 Node 1472,Latin America,5G,2025-01-15,102.4,53.8,48.6,52.5,Active,2024-11-24,2025-05-02,19.1,False,2025-11-14
TWR_1473,Cubic3 Node 1473,Oceania,5G,2025-01-15,210.5,155.7,54.8,74.0,Active,2024-08-09,2025-03-12,17.1,False,2026-12-21
TWR_1474,Cubic3 Node 1474,India & Middle East,5G,2025-01-15,163.0,71.0,92.0,43.6,Active,2024-09-25,2025-03-04,19.7,False,2026-09-06
TWR_1475,Cubic3 Node 1475,India & Middle East,4G,2025-01-15,192.2,109.1,83.1,56.8,Active,2024-11-01,2025-06-15,25.7,True,2026-09-02
TWR_1476,Cubic3 Node 1476,India & Middle East,Edge Node,2025-01-15,173.6,114.4,59.2,65.9,Degraded,2024-09-02,2025-05-11,25.0,True,2026-10-16
TWR_1477,Cubic3 Node 1477,Oceania,5G,2025-01-15,210.3,144.6,65.7,68.8,Active,2024-11-30,2025-04-18,12.1,False,2026-01-25
TWR_1478,Cubic3 Node 1478,India & Middle East,Edge Node,2025-01-15,102.4,67.1,35.3,65.5,Active,2024-10-16,2025-03-04,21.5,True,2025-10-05
TWR_1479,Cubic3 Node 1479,India & Middle East,4G,2025-01-15,152.1,94.2,57.9,61.9,Active,2024-10-10,2025-03-13,9.4,False,2026-05-17
TWR_1480,Cubic3 Node 1480,Oceania,5G,2025-01-15,173.6,115.0,58.6,66.2,Degraded,2024-10-22,2025-05-30,18.5,False,2025-11-28
TWR_1481,Cubic3 Node 1481,Latin America,Edge Node,2025-01-15,198.6,152.3,46.3,76.7,Degraded,2024-07-30,2025-06-14,24.3,True,2025-09-15
